epidemic_days,date,model,forecast
3,2024-01-18,Ensemble ważona średnia,9813.29684382686
3,2024-01-19,Ensemble ważona średnia,8825.195917293064
3,2024-01-20,Ensemble ważona średnia,10656.21085541899
3,2024-01-21,Ensemble ważona średnia,9267.69950189911
3,2024-01-22,Ensemble ważona średnia,10020.434140003217
3,2024-01-23,Ensemble ważona średnia,8851.142049053533
3,2024-01-24,Ensemble ważona średnia,9814.098039656552
3,2024-01-25,Ensemble ważona średnia,10166.221772271234
3,2024-01-26,Ensemble ważona średnia,9650.09488089796
3,2024-01-27,Ensemble ważona średnia,9627.481702960218
3,2024-01-28,Ensemble ważona średnia,9777.186470212253
3,2024-01-29,Ensemble ważona średnia,8689.94781389624
3,2024-01-30,Ensemble ważona średnia,8319.492734592635
4,2024-01-03,ARIMAX,6032.699232590549
4,2024-01-04,ARIMAX,5915.815884518365
4,2024-01-05,ARIMAX,7376.786589044856
4,2024-01-06,ARIMAX,6239.857299662244
4,2024-01-07,ARIMAX,9270.727225745371
4,2024-01-08,ARIMAX,9900.98999043717
4,2024-01-09,ARIMAX,9030.548064514936
4,2024-01-10,ARIMAX,8997.526970356193
4,2024-01-11,ARIMAX,9543.92748113455
4,2024-01-12,ARIMAX,9416.23738623794
4,2024-01-13,ARIMAX,10079.52124508848
4,2024-01-14,ARIMAX,8858.729701792425
4,2024-01-15,ARIMAX,9383.216292079198
4,2024-01-16,ARIMAX,9347.876587730014
4,2024-01-17,ARIMAX,9281.83439941253
4,2024-01-18,ARIMAX,9856.86172261127
4,2024-01-19,ARIMAX,8880.64362228401
4,2024-01-20,ARIMAX,10687.569662445962
4,2024-01-21,ARIMAX,9314.855493571271
4,2024-01-22,ARIMAX,10068.41407142132
4,2024-01-23,ARIMAX,8891.750795951168
4,2024-01-24,ARIMAX,9872.363178016787
4,2024-01-25,ARIMAX,10202.817058246732
4,2024-01-26,ARIMAX,9689.437641627117
4,2024-01-27,ARIMAX,9693.831923365475
4,2024-01-28,ARIMAX,9806.320989699303
4,2024-01-29,ARIMAX,8708.8252595615
4,2024-01-30,ARIMAX,8351.762750258878
4,2024-01-03,LightGBM,5995.646270568879
4,2024-01-04,LightGBM,6024.724006277903
4,2024-01-05,LightGBM,6935.2810708078605
4,2024-01-06,LightGBM,6043.9482374031
4,2024-01-07,LightGBM,9230.748781988967
4,2024-01-08,LightGBM,9953.543248915927
4,2024-01-09,LightGBM,8988.168654000427
4,2024-01-10,LightGBM,8985.550452636071
4,2024-01-11,LightGBM,9504.455275650607
4,2024-01-12,LightGBM,9472.839356931234
4,2024-01-13,LightGBM,10154.045200815248
4,2024-01-14,LightGBM,8845.257177690444
4,2024-01-15,LightGBM,9441.196455630146
4,2024-01-16,LightGBM,9356.013928314549
4,2024-01-17,LightGBM,9316.014045332557
4,2024-01-18,LightGBM,9876.795846088538
4,2024-01-19,LightGBM,8811.897764716714
4,2024-01-20,LightGBM,10927.129979471745
4,2024-01-21,LightGBM,9381.249199208765
4,2024-01-22,LightGBM,10084.779676833938
4,2024-01-23,LightGBM,8879.929144308184
4,2024-01-24,LightGBM,9857.000931034218
4,2024-01-25,LightGBM,10231.260383316443
4,2024-01-26,LightGBM,9670.469514933777
4,2024-01-27,LightGBM,9612.164261415037
4,2024-01-28,LightGBM,9838.40453598746
4,2024-01-29,LightGBM,8686.267239708299
4,2024-01-30,LightGBM,8264.89471578059
4,2024-01-03,Ridge,5947.844755225618
4,2024-01-04,Ridge,5826.180766264739
4,2024-01-05,Ridge,7273.996754270527
4,2024-01-06,Ridge,6179.167601480351
4,2024-01-07,Ridge,9185.525862768187
4,2024-01-08,Ridge,9819.42363564789
4,2024-01-09,Ridge,8938.868210007788
4,2024-01-10,Ridge,8922.341046185113
4,2024-01-11,Ridge,9451.282915407293
4,2024-01-12,Ridge,9355.221993690642
4,2024-01-13,Ridge,10006.205265257517
4,2024-01-14,Ridge,8806.582808689102
4,2024-01-15,Ridge,9339.968976036995
4,2024-01-16,Ridge,9244.804500640648
4,2024-01-17,Ridge,9211.69382770302
4,2024-01-18,Ridge,9786.772043946443
4,2024-01-19,Ridge,8805.915746539062
4,2024-01-20,Ridge,10602.469910554348
4,2024-01-21,Ridge,9232.093397823715
4,2024-01-22,Ridge,9992.081006868451
4,2024-01-23,Ridge,8831.094516361418
4,2024-01-24,Ridge,9785.08792622913
4,2024-01-25,Ridge,10142.140722119857
4,2024-01-26,Ridge,9631.828490765847
4,2024-01-27,Ridge,9604.318916888224
4,2024-01-28,Ridge,9756.56272182874
4,2024-01-29,Ridge,8683.253500053901
4,2024-01-30,Ridge,8315.480885307472
4,2024-01-03,Ensemble zwykła średnia,5992.063419461682
4,2024-01-04,Ensemble zwykła średnia,5922.240219020336
4,2024-01-05,Ensemble zwykła średnia,7195.354804707748
4,2024-01-06,Ensemble zwykła średnia,6154.324379515233
4,2024-01-07,Ensemble zwykła średnia,9229.000623500842
4,2024-01-08,Ensemble zwykła średnia,9891.318958333663
4,2024-01-09,Ensemble zwykła średnia,8985.861642841051
4,2024-01-10,Ensemble zwykła średnia,8968.472823059126
4,2024-01-11,Ensemble zwykła średnia,9499.888557397482
4,2024-01-12,Ensemble zwykła średnia,9414.76624561994
4,2024-01-13,Ensemble zwykła średnia,10079.923903720415
4,2024-01-14,Ensemble zwykła średnia,8836.85656272399
4,2024-01-15,Ensemble zwykła średnia,9388.12724124878
4,2024-01-16,Ensemble zwykła średnia,9316.231672228403
4,2024-01-17,Ensemble zwykła średnia,9269.84742414937
4,2024-01-18,Ensemble zwykła średnia,9840.143204215417
4,2024-01-19,Ensemble zwykła średnia,8832.819044513262
4,2024-01-20,Ensemble zwykła średnia,10739.056517490686
4,2024-01-21,Ensemble zwykła średnia,9309.399363534583
4,2024-01-22,Ensemble zwykła średnia,10048.42491837457
4,2024-01-23,Ensemble zwykła średnia,8867.591485540257
4,2024-01-24,Ensemble zwykła średnia,9838.150678426711
4,2024-01-25,Ensemble zwykła średnia,10192.072721227678
4,2024-01-26,Ensemble zwykła średnia,9663.911882442248
4,2024-01-27,Ensemble zwykła średnia,9636.771700556244
4,2024-01-28,Ensemble zwykła średnia,9800.429415838502
4,2024-01-29,Ensemble zwykła średnia,8692.781999774566
4,2024-01-30,Ensemble zwykła średnia,8310.712783782314
4,2024-01-03,Ensemble ważona średnia,5973.838526101177
4,2024-01-04,Ensemble ważona średnia,5868.443869829462
4,2024-01-05,Ensemble ważona średnia,7265.822644617842
4,2024-01-06,Ensemble ważona średnia,6180.818089618099
4,2024-01-07,Ensemble ważona średnia,9211.348495434562
4,2024-01-08,Ensemble ważona średnia,9853.227185672014
4,2024-01-09,Ensemble ważona średnia,8966.718218033839
4,2024-01-10,Ensemble ważona średnia,8947.458467872979
4,2024-01-11,Ensemble ważona średnia,9479.761292863439
4,2024-01-12,Ensemble ważona średnia,9382.237578151526
4,2024-01-13,Ensemble ważona średnia,10039.31825377103
4,2024-01-14,Ensemble ważona średnia,8823.486968865067
4,2024-01-15,Ensemble ważona średnia,9360.903553006861
4,2024-01-16,Ensemble ważona średnia,9281.69346518038
4,2024-01-17,Ensemble ważona średnia,9239.660992393352
4,2024-01-18,Ensemble ważona średnia,9813.29684382686
4,2024-01-19,Ensemble ważona średnia,8825.195917293064
4,2024-01-20,Ensemble ważona średnia,10656.21085541899
4,2024-01-21,Ensemble ważona średnia,9267.69950189911
4,2024-01-22,Ensemble ważona średnia,10020.434140003217
4,2024-01-23,Ensemble ważona średnia,8851.142049053533
4,2024-01-24,Ensemble ważona średnia,9814.098039656552
4,2024-01-25,Ensemble ważona średnia,10166.221772271234
4,2024-01-26,Ensemble ważona średnia,9650.09488089796
4,2024-01-27,Ensemble ważona średnia,9627.481702960218
4,2024-01-28,Ensemble ważona średnia,9777.186470212253
4,2024-01-29,Ensemble ważona średnia,8689.94781389624
4,2024-01-30,Ensemble ważona średnia,8319.492734592635
5,2024-01-03,ARIMAX,6032.699232590549
5,2024-01-04,ARIMAX,5915.815884518365
5,2024-01-05,ARIMAX,7376.786589044856
5,2024-01-06,ARIMAX,6239.857299662244
5,2024-01-07,ARIMAX,5915.815884518365
5,2024-01-08,ARIMAX,9900.98999043717
5,2024-01-09,ARIMAX,9030.548064514936
5,2024-01-10,ARIMAX,8997.526970356193
5,2024-01-11,ARIMAX,9543.92748113455
5,2024-01-12,ARIMAX,9416.23738623794
5,2024-01-13,ARIMAX,10079.52124508848
5,2024-01-14,ARIMAX,8858.729701792425
5,2024-01-15,ARIMAX,9383.216292079198
5,2024-01-16,ARIMAX,9347.876587730014
5,2024-01-17,ARIMAX,9281.83439941253
5,2024-01-18,ARIMAX,9856.86172261127
5,2024-01-19,ARIMAX,8880.64362228401
5,2024-01-20,ARIMAX,10687.569662445962
5,2024-01-21,ARIMAX,9314.855493571271
5,2024-01-22,ARIMAX,10068.41407142132
5,2024-01-23,ARIMAX,8891.750795951168
5,2024-01-24,ARIMAX,9872.363178016787
5,2024-01-25,ARIMAX,10202.817058246732
5,2024-01-26,ARIMAX,9689.437641627117
5,2024-01-27,ARIMAX,9693.831923365475
5,2024-01-28,ARIMAX,9806.320989699303
5,2024-01-29,ARIMAX,8708.8252595615
5,2024-01-30,ARIMAX,8351.762750258878
5,2024-01-03,LightGBM,5995.646270568879
5,2024-01-04,LightGBM,6024.724006277903
5,2024-01-05,LightGBM,6935.2810708078605
5,2024-01-06,LightGBM,6043.9482374031
5,2024-01-07,LightGBM,6012.910880937574
5,2024-01-08,LightGBM,9953.543248915927
5,2024-01-09,LightGBM,8988.168654000427
5,2024-01-10,LightGBM,8985.550452636071
5,2024-01-11,LightGBM,9504.455275650607
5,2024-01-12,LightGBM,9472.839356931234
5,2024-01-13,LightGBM,10154.045200815248
5,2024-01-14,LightGBM,8845.257177690444
5,2024-01-15,LightGBM,9441.196455630146
5,2024-01-16,LightGBM,9356.013928314549
5,2024-01-17,LightGBM,9316.014045332557
5,2024-01-18,LightGBM,9876.795846088538
5,2024-01-19,LightGBM,8811.897764716714
5,2024-01-20,LightGBM,10927.129979471745
5,2024-01-21,LightGBM,9381.249199208765
5,2024-01-22,LightGBM,10084.779676833938
5,2024-01-23,LightGBM,8879.929144308184
5,2024-01-24,LightGBM,9857.000931034218
5,2024-01-25,LightGBM,10231.260383316443
5,2024-01-26,LightGBM,9670.469514933777
5,2024-01-27,LightGBM,9612.164261415037
5,2024-01-28,LightGBM,9838.40453598746
5,2024-01-29,LightGBM,8686.267239708299
5,2024-01-30,LightGBM,8264.89471578059
5,2024-01-03,Ridge,5947.844755225618
5,2024-01-04,Ridge,5826.180766264739
5,2024-01-05,Ridge,7273.996754270527
5,2024-01-06,Ridge,6179.167601480351
5,2024-01-07,Ridge,5827.090006454793
5,2024-01-08,Ridge,9819.42363564789
5,2024-01-09,Ridge,8938.868210007788
5,2024-01-10,Ridge,8922.341046185113
5,2024-01-11,Ridge,9451.282915407293
5,2024-01-12,Ridge,9355.221993690642
5,2024-01-13,Ridge,10006.205265257517
5,2024-01-14,Ridge,8806.582808689102
5,2024-01-15,Ridge,9339.968976036995
5,2024-01-16,Ridge,9244.804500640648
5,2024-01-17,Ridge,9211.69382770302
5,2024-01-18,Ridge,9786.772043946443
5,2024-01-19,Ridge,8805.915746539062
5,2024-01-20,Ridge,10602.469910554348
5,2024-01-21,Ridge,9232.093397823715
5,2024-01-22,Ridge,9992.081006868451
5,2024-01-23,Ridge,8831.094516361418
5,2024-01-24,Ridge,9785.08792622913
5,2024-01-25,Ridge,10142.140722119857
5,2024-01-26,Ridge,9631.828490765847
5,2024-01-27,Ridge,9604.318916888224
5,2024-01-28,Ridge,9756.56272182874
5,2024-01-29,Ridge,8683.253500053901
5,2024-01-30,Ridge,8315.480885307472
5,2024-01-03,Ensemble zwykła średnia,5992.063419461682
5,2024-01-04,Ensemble zwykła średnia,5922.240219020336
5,2024-01-05,Ensemble zwykła średnia,7195.354804707748
5,2024-01-06,Ensemble zwykła średnia,6154.324379515233
5,2024-01-07,Ensemble zwykła średnia,5918.605590636911
5,2024-01-08,Ensemble zwykła średnia,9891.318958333663
5,2024-01-09,Ensemble zwykła średnia,8985.861642841051
5,2024-01-10,Ensemble zwykła średnia,8968.472823059126
5,2024-01-11,Ensemble zwykła średnia,9499.888557397482
5,2024-01-12,Ensemble zwykła średnia,9414.76624561994
5,2024-01-13,Ensemble zwykła średnia,10079.923903720415
5,2024-01-14,Ensemble zwykła średnia,8836.85656272399
5,2024-01-15,Ensemble zwykła średnia,9388.12724124878
5,2024-01-16,Ensemble zwykła średnia,9316.231672228403
5,2024-01-17,Ensemble zwykła średnia,9269.84742414937
5,2024-01-18,Ensemble zwykła średnia,9840.143204215417
5,2024-01-19,Ensemble zwykła średnia,8832.819044513262
5,2024-01-20,Ensemble zwykła średnia,10739.056517490686
5,2024-01-21,Ensemble zwykła średnia,9309.399363534583
5,2024-01-22,Ensemble zwykła średnia,10048.42491837457
5,2024-01-23,Ensemble zwykła średnia,8867.591485540257
5,2024-01-24,Ensemble zwykła średnia,9838.150678426711
5,2024-01-25,Ensemble zwykła średnia,10192.072721227678
5,2024-01-26,Ensemble zwykła średnia,9663.911882442248
5,2024-01-27,Ensemble zwykła średnia,9636.771700556244
5,2024-01-28,Ensemble zwykła średnia,9800.429415838502
5,2024-01-29,Ensemble zwykła średnia,8692.781999774566
5,2024-01-30,Ensemble zwykła średnia,8310.712783782314
5,2024-01-03,Ensemble ważona średnia,5973.838526101177
5,2024-01-04,Ensemble ważona średnia,5868.443869829462
5,2024-01-05,Ensemble ważona średnia,7265.822644617842
5,2024-01-06,Ensemble ważona średnia,6180.818089618099
5,2024-01-07,Ensemble ważona średnia,5867.853563418965
5,2024-01-08,Ensemble ważona średnia,9853.227185672014
5,2024-01-09,Ensemble ważona średnia,8966.718218033839
5,2024-01-10,Ensemble ważona średnia,8947.458467872979
5,2024-01-11,Ensemble ważona średnia,9479.761292863439
5,2024-01-12,Ensemble ważona średnia,9382.237578151526
5,2024-01-13,Ensemble ważona średnia,10039.31825377103
5,2024-01-14,Ensemble ważona średnia,8823.486968865067
5,2024-01-15,Ensemble ważona średnia,9360.903553006861
5,2024-01-16,Ensemble ważona średnia,9281.69346518038
5,2024-01-17,Ensemble ważona średnia,9239.660992393352
5,2024-01-18,Ensemble ważona średnia,9813.29684382686
5,2024-01-19,Ensemble ważona średnia,8825.195917293064
5,2024-01-20,Ensemble ważona średnia,10656.21085541899
5,2024-01-21,Ensemble ważona średnia,9267.69950189911
5,2024-01-22,Ensemble ważona średnia,10020.434140003217
5,2024-01-23,Ensemble ważona średnia,8851.142049053533
5,2024-01-24,Ensemble ważona średnia,9814.098039656552
5,2024-01-25,Ensemble ważona średnia,10166.221772271234
5,2024-01-26,Ensemble ważona średnia,9650.09488089796
5,2024-01-27,Ensemble ważona średnia,9627.481702960218
5,2024-01-28,Ensemble ważona średnia,9777.186470212253
5,2024-01-29,Ensemble ważona średnia,8689.94781389624
5,2024-01-30,Ensemble ważona średnia,8319.492734592635
6,2024-01-03,ARIMAX,6032.699232590549
6,2024-01-04,ARIMAX,5915.815884518365
6,2024-01-05,ARIMAX,7376.786589044856
6,2024-01-06,ARIMAX,6239.857299662244
6,2024-01-07,ARIMAX,5915.815884518365
6,2024-01-08,ARIMAX,6546.078649210163
6,2024-01-09,ARIMAX,9030.548064514936
6,2024-01-10,ARIMAX,8997.526970356193
6,2024-01-11,ARIMAX,9543.92748113455
6,2024-01-12,ARIMAX,9416.23738623794
6,2024-01-13,ARIMAX,10079.52124508848
6,2024-01-14,ARIMAX,8858.729701792425
6,2024-01-15,ARIMAX,9383.216292079198
6,2024-01-16,ARIMAX,9347.876587730014
6,2024-01-17,ARIMAX,9281.83439941253
6,2024-01-18,ARIMAX,9856.86172261127
6,2024-01-19,ARIMAX,8880.64362228401
6,2024-01-20,ARIMAX,10687.569662445962
6,2024-01-21,ARIMAX,9314.855493571271
6,2024-01-22,ARIMAX,10068.41407142132
6,2024-01-23,ARIMAX,8891.750795951168
6,2024-01-24,ARIMAX,9872.363178016787
6,2024-01-25,ARIMAX,10202.817058246732
6,2024-01-26,ARIMAX,9689.437641627117
6,2024-01-27,ARIMAX,9693.831923365475
6,2024-01-28,ARIMAX,9806.320989699303
6,2024-01-29,ARIMAX,8708.8252595615
6,2024-01-30,ARIMAX,8351.762750258878
6,2024-01-03,LightGBM,5995.646270568879
6,2024-01-04,LightGBM,6024.724006277903
6,2024-01-05,LightGBM,6935.2810708078605
6,2024-01-06,LightGBM,6043.9482374031
6,2024-01-07,LightGBM,6012.910880937574
6,2024-01-08,LightGBM,6320.5771521613815
6,2024-01-09,LightGBM,8988.168654000427
6,2024-01-10,LightGBM,8985.550452636071
6,2024-01-11,LightGBM,9504.455275650607
6,2024-01-12,LightGBM,9472.839356931234
6,2024-01-13,LightGBM,10154.045200815248
6,2024-01-14,LightGBM,8845.257177690444
6,2024-01-15,LightGBM,9441.196455630146
6,2024-01-16,LightGBM,9356.013928314549
6,2024-01-17,LightGBM,9316.014045332557
6,2024-01-18,LightGBM,9876.795846088538
6,2024-01-19,LightGBM,8811.897764716714
6,2024-01-20,LightGBM,10927.129979471745
6,2024-01-21,LightGBM,9381.249199208765
6,2024-01-22,LightGBM,10084.779676833938
6,2024-01-23,LightGBM,8879.929144308184
6,2024-01-24,LightGBM,9857.000931034218
6,2024-01-25,LightGBM,10231.260383316443
6,2024-01-26,LightGBM,9670.469514933777
6,2024-01-27,LightGBM,9612.164261415037
6,2024-01-28,LightGBM,9838.40453598746
6,2024-01-29,LightGBM,8686.267239708299
6,2024-01-30,LightGBM,8264.89471578059
6,2024-01-03,Ridge,5947.844755225618
6,2024-01-04,Ridge,5826.180766264739
6,2024-01-05,Ridge,7273.996754270527
6,2024-01-06,Ridge,6179.167601480351
6,2024-01-07,Ridge,5827.090006454793
6,2024-01-08,Ridge,6460.987779334497
6,2024-01-09,Ridge,8938.868210007788
6,2024-01-10,Ridge,8922.341046185113
6,2024-01-11,Ridge,9451.282915407293
6,2024-01-12,Ridge,9355.221993690642
6,2024-01-13,Ridge,10006.205265257517
6,2024-01-14,Ridge,8806.582808689102
6,2024-01-15,Ridge,9339.968976036995
6,2024-01-16,Ridge,9244.804500640648
6,2024-01-17,Ridge,9211.69382770302
6,2024-01-18,Ridge,9786.772043946443
6,2024-01-19,Ridge,8805.915746539062
6,2024-01-20,Ridge,10602.469910554348
6,2024-01-21,Ridge,9232.093397823715
6,2024-01-22,Ridge,9992.081006868451
6,2024-01-23,Ridge,8831.094516361418
6,2024-01-24,Ridge,9785.08792622913
6,2024-01-25,Ridge,10142.140722119857
6,2024-01-26,Ridge,9631.828490765847
6,2024-01-27,Ridge,9604.318916888224
6,2024-01-28,Ridge,9756.56272182874
6,2024-01-29,Ridge,8683.253500053901
6,2024-01-30,Ridge,8315.480885307472
6,2024-01-03,Ensemble zwykła średnia,5992.063419461682
6,2024-01-04,Ensemble zwykła średnia,5922.240219020336
6,2024-01-05,Ensemble zwykła średnia,7195.354804707748
6,2024-01-06,Ensemble zwykła średnia,6154.324379515233
6,2024-01-07,Ensemble zwykła średnia,5918.605590636911
6,2024-01-08,Ensemble zwykła średnia,6442.547860235347
6,2024-01-09,Ensemble zwykła średnia,8985.861642841051
6,2024-01-10,Ensemble zwykła średnia,8968.472823059126
6,2024-01-11,Ensemble zwykła średnia,9499.888557397482
6,2024-01-12,Ensemble zwykła średnia,9414.76624561994
6,2024-01-13,Ensemble zwykła średnia,10079.923903720415
6,2024-01-14,Ensemble zwykła średnia,8836.85656272399
6,2024-01-15,Ensemble zwykła średnia,9388.12724124878
6,2024-01-16,Ensemble zwykła średnia,9316.231672228403
6,2024-01-17,Ensemble zwykła średnia,9269.84742414937
6,2024-01-18,Ensemble zwykła średnia,9840.143204215417
6,2024-01-19,Ensemble zwykła średnia,8832.819044513262
6,2024-01-20,Ensemble zwykła średnia,10739.056517490686
6,2024-01-21,Ensemble zwykła średnia,9309.399363534583
6,2024-01-22,Ensemble zwykła średnia,10048.42491837457
6,2024-01-23,Ensemble zwykła średnia,8867.591485540257
6,2024-01-24,Ensemble zwykła średnia,9838.150678426711
6,2024-01-25,Ensemble zwykła średnia,10192.072721227678
6,2024-01-26,Ensemble zwykła średnia,9663.911882442248
6,2024-01-27,Ensemble zwykła średnia,9636.771700556244
6,2024-01-28,Ensemble zwykła średnia,9800.429415838502
6,2024-01-29,Ensemble zwykła średnia,8692.781999774566
6,2024-01-30,Ensemble zwykła średnia,8310.712783782314
6,2024-01-03,Ensemble ważona średnia,5973.838526101177
6,2024-01-04,Ensemble ważona średnia,5868.443869829462
6,2024-01-05,Ensemble ważona średnia,7265.822644617842
6,2024-01-06,Ensemble ważona średnia,6180.818089618099
6,2024-01-07,Ensemble ważona średnia,5867.853563418965
6,2024-01-08,Ensemble ważona średnia,6468.219434086102
6,2024-01-09,Ensemble ważona średnia,8966.718218033839
6,2024-01-10,Ensemble ważona średnia,8947.458467872979
6,2024-01-11,Ensemble ważona średnia,9479.761292863439
6,2024-01-12,Ensemble ważona średnia,9382.237578151526
6,2024-01-13,Ensemble ważona średnia,10039.31825377103
6,2024-01-14,Ensemble ważona średnia,8823.486968865067
6,2024-01-15,Ensemble ważona średnia,9360.903553006861
6,2024-01-16,Ensemble ważona średnia,9281.69346518038
6,2024-01-17,Ensemble ważona średnia,9239.660992393352
6,2024-01-18,Ensemble ważona średnia,9813.29684382686
6,2024-01-19,Ensemble ważona średnia,8825.195917293064
6,2024-01-20,Ensemble ważona średnia,10656.21085541899
6,2024-01-21,Ensemble ważona średnia,9267.69950189911
6,2024-01-22,Ensemble ważona średnia,10020.434140003217
6,2024-01-23,Ensemble ważona średnia,8851.142049053533
6,2024-01-24,Ensemble ważona średnia,9814.098039656552
6,2024-01-25,Ensemble ważona średnia,10166.221772271234
6,2024-01-26,Ensemble ważona średnia,9650.09488089796
6,2024-01-27,Ensemble ważona średnia,9627.481702960218
6,2024-01-28,Ensemble ważona średnia,9777.186470212253
6,2024-01-29,Ensemble ważona średnia,8689.94781389624
6,2024-01-30,Ensemble ważona średnia,8319.492734592635
7,2024-01-03,ARIMAX,6032.699232590549
7,2024-01-04,ARIMAX,5915.815884518365
7,2024-01-05,ARIMAX,7376.786589044856
7,2024-01-06,ARIMAX,6239.857299662244
